SalePrice,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSSubClass:120,MSSubClass:30,MSSubClass:20,MSSubClass:45,MSSubClass:190,MSSubClass:40,MSSubClass:50,MSSubClass:60,MSSubClass:75,MSSubClass:70,MSSubClass:90,MSSubClass:80,MSSubClass:180,MSSubClass:160,MSZoning:RL,MSZoning:RM,MSZoning:RH,MSZoning:FV,Street:Grvl,Alley:NA,Alley:Pave,LotShape:IR1,LotShape:IR2,LotShape:IR3,LandContour:Bnk,LandContour:Lvl,LandContour:HLS,Utilities:AllPub,LotConfig:CulDSac,LotConfig:FR2,LotConfig:Inside,LotConfig:FR3,LandSlope:Sev,LandSlope:Gtl,Neighborhood:IDOTRR,Neighborhood:Edwards,Neighborhood:BrkSide,Neighborhood:OldTown,Neighborhood:NoRidge,Neighborhood:Veenker,Neighborhood:NAmes,Neighborhood:Gilbert,Neighborhood:SWISU,Neighborhood:Blmngtn,Neighborhood:NridgHt,Neighborhood:NWAmes,Neighborhood:StoneBr,Neighborhood:Somerst,Neighborhood:MeadowV,Neighborhood:ClearCr,Neighborhood:SawyerW,Neighborhood:Sawyer,Neighborhood:CollgCr,Neighborhood:Crawfor,Neighborhood:BrDale,Neighborhood:Mitchel,Neighborhood:NPkVill,Neighborhood:Blueste,Condition1:PosN,Condition1:RRAe,Condition1:RRNe,Condition1:RRNn,Condition1:RRAn,Condition1:PosA,Condition1:Artery,Condition1:Feedr,Condition2:PosN,Condition2:RRAe,Condition2:RRNn,Condition2:RRAn,Condition2:PosA,Condition2:Artery,Condition2:Feedr,BldgType:Duplex,BldgType:2fmCon,BldgType:Twnhs,BldgType:1Fam,HouseStyle:1.5Unf,HouseStyle:2.5Fin,HouseStyle:2Story,HouseStyle:1.5Fin,HouseStyle:SFoyer,HouseStyle:SLvl,HouseStyle:2.5Unf,RoofStyle:Hip,RoofStyle:Flat,RoofStyle:Gable,RoofStyle:Mansard,RoofStyle:Shed,RoofMatl:Tar&Grv,RoofMatl:ClyTile,RoofMatl:Metal,RoofMatl:WdShake,RoofMatl:WdShngl,RoofMatl:Membran,RoofMatl:CompShg,Exterior1st:Stone,Exterior1st:HdBoard,Exterior1st:BrkComm,Exterior1st:WdShing,Exterior1st:VinylSd,Exterior1st:ImStucc,Exterior1st:Stucco,Exterior1st:Wd Sdng,Exterior1st:AsbShng,Exterior1st:AsphShn,Exterior1st:BrkFace,Exterior1st:Plywood,Exterior1st:MetalSd,Exterior1st:CBlock,Exterior2nd:Stone,Exterior2nd:HdBoard,Exterior2nd:AsphShn,Exterior2nd:CBlock,Exterior2nd:VinylSd,Exterior2nd:ImStucc,Exterior2nd:Stucco,Exterior2nd:Wd Sdng,Exterior2nd:AsbShng,Exterior2nd:Brk Cmn,Exterior2nd:BrkFace,Exterior2nd:Wd Shng,Exterior2nd:Plywood,Exterior2nd:MetalSd,Exterior2nd:Other,MasVnrType:NA,MasVnrType:None,MasVnrType:BrkFace,MasVnrType:Stone,ExterQual:Fa,ExterQual:Gd,ExterQual:Ex,ExterCond:Fa,ExterCond:Gd,ExterCond:Ex,ExterCond:Po,Foundation:Stone,Foundation:BrkTil,Foundation:Slab,Foundation:PConc,Foundation:Wood,BsmtQual:Fa,BsmtQual:NA,BsmtQual:Gd,BsmtQual:Ex,BsmtCond:Po,BsmtCond:NA,BsmtCond:Gd,BsmtCond:Fa,BsmtExposure:Av,BsmtExposure:Gd,BsmtExposure:NA,BsmtExposure:Mn,BsmtFinType1:NA,BsmtFinType1:LwQ,BsmtFinType1:BLQ,BsmtFinType1:Unf,BsmtFinType1:GLQ,BsmtFinType1:Rec,BsmtFinType2:NA,BsmtFinType2:LwQ,BsmtFinType2:BLQ,BsmtFinType2:Unf,BsmtFinType2:GLQ,BsmtFinType2:Rec,Heating:Floor,Heating:GasA,Heating:Grav,Heating:Wall,Heating:OthW,HeatingQC:Po,HeatingQC:Fa,HeatingQC:Gd,HeatingQC:Ex,CentralAir:Y,Electrical:FuseA,Electrical:FuseF,Electrical:Mix,Electrical:NA,Electrical:FuseP,KitchenQual:Fa,KitchenQual:Gd,KitchenQual:Ex,Functional:Sev,Functional:Min1,Functional:Min2,Functional:Typ,Functional:Maj1,Functional:Maj2,FireplaceQu:NA,FireplaceQu:Fa,FireplaceQu:Gd,FireplaceQu:Ex,FireplaceQu:Po,GarageType:Basment,GarageType:CarPort,GarageType:NA,GarageType:Attchd,GarageType:BuiltIn,GarageType:2Types,GarageFinish:NA,GarageFinish:Fin,GarageFinish:RFn,GarageQual:NA,GarageQual:Fa,GarageQual:Gd,GarageQual:Ex,GarageQual:Po,GarageCond:NA,GarageCond:Fa,GarageCond:Gd,GarageCond:Ex,GarageCond:Po,PavedDrive:Y,PavedDrive:P,PoolQC:NA,PoolQC:Gd,PoolQC:Ex,Fence:NA,Fence:MnPrv,Fence:MnWw,Fence:GdPrv,MiscFeature:TenC,MiscFeature:NA,MiscFeature:Shed,MiscFeature:Gar2,SaleType:Oth,SaleType:WD,SaleType:ConLI,SaleType:ConLD,SaleType:COD,SaleType:New,SaleType:ConLw,SaleType:CWD,SaleCondition:Partial,SaleCondition:Family,SaleCondition:Normal,SaleCondition:AdjLand,SaleCondition:Alloca
0.03816553256492154,0.13356164383561644,0.03262988151160345,0.4444444444444444,0.5,0.6739130434782609,0.25,0.06480328856749312,0.0979801559177888,0.21099050203527817,0.24282551838994185,0.1414075286415712,0.1216154199173933,0.16803509237453979,0.010217693265638471,0.0998492840994725,0.14178082191780822,0.028767123287671233,0.3333333333333333,0.19143835616438357,0.375,0.3333333333333333,0.25,0.3333333333333333,0.5909090909090909,0.25,0.2538787023977433,0.10997026901743898,0.0853021462021988,0.427536231884058,0.006711789450976162,0.03137699771689498,0.003738352452017671,0.0028057445868316395,1.0,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.21358144702124704,0.1815068493150685,0.04995676458902989,0.5555555555555556,0.75,0.4492753623188406,0.75,0.06480328856749312,0.05776045357902197,0.031580268024757906,0.16652397260273974,0.11702127659574468,0.11817347407067462,0.3927360774818402,0.010217693265638471,0.2498116051243406,0.14178082191780822,0.028767123287671233,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.35454545454545455,0.25,0.1692524682651622,0.10997026901743898,0.0853021462021988,0.039771937661306336,0.006711789450976162,0.03137699771689498,0.003738352452017671,0.0028057445868316395,0.6363636363636364,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.12373281488682128,0.13356164383561644,0.03332632218560845,0.4444444444444444,0.5,0.7681159420289855,0.4666666666666667,0.085,0.10914245216158752,0.031580268024757906,0.1815068493150685,0.1702127659574468,0.16200091785222578,0.16803509237453979,0.010217693265638471,0.13300678221552373,0.14178082191780822,0.028767123287671233,0.6666666666666666,0.19143835616438357,0.375,0.3333333333333333,0.25,0.204337899543379,0.7136923989715859,0.4417808219178082,0.33355439843885853,0.10997026901743898,0.0853021462021988,0.039771937661306336,0.006711789450976162,0.03137699771689498,0.003738352452017671,0.0028057445868316395,0.6363636363636364,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.19975003471740035,0.16797930947954332,0.008282502512327934,0.6666666666666666,0.5,0.9565217391304348,0.9,0.01125,0.07860377853072241,0.031580268024757906,0.5886130136986302,0.22504091653027825,0.24782010096374485,0.16803509237453979,0.010217693265638471,0.20346646571213264,0.14178082191780822,0.028767123287671233,0.6666666666666666,0.19143835616438357,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9454545454545454,0.5,0.28067700987306066,0.16802800466744458,0.03656307129798903,0.039771937661306336,0.006711789450976162,0.03137699771689498,0.003738352452017671,0.0028057445868316395,0.36363636363636365,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.18344674350784612,0.2191780821917808,0.04359999065180303,0.6666666666666666,0.5,0.7101449275362319,0.3333333333333333,0.06480328856749312,0.13784549964564138,0.031580268024757906,0.21361301369863014,0.20900163666121113,0.2163836622303809,0.16803509237453979,0.010217693265638471,0.1776563677467973,0.3333333333333333,0.028767123287671233,0.3333333333333333,0.19143835616438357,0.25,0.3333333333333333,0.25,0.3333333333333333,0.6363636363636364,0.5,0.3709449929478138,0.10997026901743898,0.0853021462021988,0.039771937661306336,0.006711789450976162,0.36666666666666664,0.003738352452017671,0.0028057445868316395,0.2727272727272727,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.15497847521177613,0.19863013698630136,0.03823412559302625,0.4444444444444444,0.75,0.5072463768115942,0.75,0.14,0.06839121190644933,0.031580268024757906,0.1464041095890411,0.11914893617021277,0.12712253327214318,0.36610169491525424,0.010217693265638471,0.2467972871137905,0.14178082191780822,0.028767123287671233,0.3333333333333333,0.5,0.375,0.3333333333333333,0.4166666666666667,0.6666666666666666,0.38181818181818183,0.25,0.22002820874471085,0.19603267211201866,0.0853021462021988,0.039771937661306336,0.006711789450976162,0.03137699771689498,0.003738352452017671,0.0028057445868316395,0.45454545454545453,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2987085127065685,0.2636986301369863,0.047339269438407064,0.7777777777777778,0.5,0.9710144927536232,0.9333333333333333,0.155,0.07860377853072241,0.031580268024757906,0.6960616438356164,0.2661211129296236,0.2983019733822855,0.16803509237453979,0.010217693265638471,0.2449133383571967,0.14178082191780822,0.028767123287671233,0.6666666666666666,0.19143835616438357,0.375,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.9636363636363636,0.75,0.610719322990127,0.10997026901743898,0.08043875685557587,0.039771937661306336,0.006711789450976162,0.03137699771689498,0.003738352452017671,0.0028057445868316395,0.36363636363636365,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2112206637966949,0.18835616438356165,0.03735072097969104,0.5555555555555556,0.5,0.8768115942028986,0.7166666666666667,0.075,0.07547838412473423,0.031580268024757906,0.1738013698630137,0.13617021276595745,0.11427260211106012,0.42518159806295397,0.010217693265638471,0.2592313489073097,0.14178082191780822,0.028767123287671233,0.6666666666666666,0.5,0.375,0.3333333333333333,0.4166666666666667,0.204337899543379,0.8454545454545455,0.5,0.35684062059238364,0.16802800466744458,0.12797074954296161,0.039771937661306336,0.006711789450976162,0.03137699771689498,0.003738352452017671,0.0028057445868316395,0.45454545454545453,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.24593806415775588,0.16797930947954332,0.025801023627567834,0.7777777777777778,0.5,0.8188405797101449,0.5833333333333334,0.06480328856749312,0.06520198440822111,0.7598371777476255,0.24282551838994185,0.24353518821603928,0.2680128499311611,0.16803509237453979,0.010217693265638471,0.22004521477015826,0.3333333333333333,0.028767123287671233,0.3333333333333333,0.5,0.125,0.3333333333333333,0.16666666666666666,0.204337899543379,0.7727272727272727,0.5,0.3723554301833568,0.10997026901743898,0.09872029250457039,0.039771937661306336,0.006711789450976162,0.2916666666666667,0.003738352452017671,0.0028057445868316395,0.45454545454545453,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2153867518400222,0.24315068493150685,0.04978849704363271,0.6666666666666666,0.625,0.7608695652173914,0.45,0.06480328856749312,0.07860377853072241,0.031580268024757906,0.3458904109589041,0.13224222585924714,0.18976594768242314,0.39128329297820824,0.010217693265638471,0.30802562170308967,0.14178082191780822,0.028767123287671233,0.6666666666666666,0.5,0.375,0.3333333333333333,0.5,0.3333333333333333,0.7,0.5,0.3765867418899859,0.10997026901743898,0.0853021462021988,0.039771937661306336,0.006711789450976162,0.575,0.003738352452017671,0.0028057445868316395,0.9090909090909091,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.1570615192334398,0.04794520547945205,0.011100983897730725,0.5555555555555556,0.5,0.9637681159420289,0.9166666666666666,0.05,0.08132530120481928,0.031580268024757906,0.03767123287671233,0.08952536824877251,0.16934373565855898,0.16803509237453979,0.010217693265638471,0.13903541823662396,0.3333333333333333,0.028767123287671233,0.3333333333333333,0.19143835616438357,0.25,0.3333333333333333,0.25,0.204337899543379,0.9545454545454546,0.5,0.3702397743300423,0.10997026901743898,0.051188299817184646,0.039771937661306336,0.006711789450976162,0.03137699771689498,0.003738352452017671,0.0028057445868316395,0.45454545454545453,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.5625607554506319,0.3047945205479452,0.06392764495547922,0.7777777777777778,0.5,0.9710144927536232,0.95,0.19,0.23919206236711552,0.031580268024757906,0.2679794520547945,0.32340425531914896,0.3767783386874713,0.16803509237453979,0.010217693265638471,0.30934438583270535,0.3333333333333333,0.028767123287671233,0.6666666666666666,0.19143835616438357,0.25,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.9636363636363636,0.75,0.6403385049365303,0.29171528588098017,0.11517367458866545,0.039771937661306336,0.006711789450976162,0.03137699771689498,0.003738352452017671,0.0028057445868316395,0.5454545454545454,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.300097208721011,0.0684931506849315,0.01883661688751782,0.7777777777777778,0.5,0.927536231884058,0.8333333333333334,0.06480328856749312,0.21190644932671865,0.031580268024757906,0.12756849315068494,0.24451718494271685,0.3024323083983479,0.16803509237453979,0.010217693265638471,0.24830444611906557,0.3333333333333333,0.028767123287671233,0.6666666666666666,0.19143835616438357,0.25,0.3333333333333333,0.3333333333333333,0.204337899543379,0.9090909090909091,0.5,0.3519040902679831,0.11201866977829639,0.08775137111517367,0.039771937661306336,0.006711789450976162,0.03137699771689498,0.003738352452017671,0.0028057445868316395,0.6363636363636364,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.135536731009582,0.20205479452054795,0.033560027109771205,0.4444444444444444,0.625,0.6594202898550725,0.21666666666666667,0.06480328856749312,0.11162296243798725,0.031580268024757906,0.14554794520547945,0.15875613747954173,0.14593850390087196,0.16803509237453979,0.010217693265638471,0.11981914091936699,0.3333333333333333,0.028767123287671233,0.3333333333333333,0.19143835616438357,0.25,0.3333333333333333,0.25,0.204337899543379,0.8727272727272727,0.5,0.4400564174894217,0.10997026901743898,0.043875685557586835,0.039771937661306336,0.006711789450976162,0.4,0.003738352452017671,0.0028057445868316395,0.5454545454545454,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
